cluster_id,cluster_type,profile_ids,event_type,primary_asset_or_service,business_function,start_date,end_date,evidence_ids,evidence_count,anchor_evidence_id,anchor_source_type,evidence_strength,entity_summary,impact_keywords,cluster_summary,confidence_score,publishers,urls,last_updated
CL-000194,INCIDENT,SP-008,OUTAGE_APPLICATION,applications,Vendor Risk,2026-03-25,2026-03-25,"EV-AEA0472479,EV-AEA0472479",2,EV-AEA0472479,news,Medium,,incident,OUTAGE_APPLICATION affecting applications in Vendor Risk.,0.75,CX Today,https://news.google.com/rss/articles/CBMixgFBVV95cUxPQkdlckxNQ19tY2RTRWoydDFxeUM3NmNyT3Q4RlZ4ZlVpMFZnYjlEYmRqdUY1VnNFUWlJWWwxTFRjRnBOdWNWYVU5d1M1cXBHSzdDTXpRSkRGRktsX2x2QjFaWmxrbUJQclFhQmNZQ1ZSUy1KdXRTMWh5aHZpZnlTbXcwLUNLRnJIWV9mR3ZfZXZ6UXJHaW5pQkVCTjkxNXlnZlRUU0M0NjVPQWJmSGNJTG9fMzBHcGE3TFpVNTNpS3plNVBwV0E?oc=5,2026-04-08T19:05:55
CL-000195,INCIDENT,SP-012,UNKNOWN,UNKNOWN,Procurement & Supply Chain,2026-03-25,2026-03-25,EV-FA46CF5253,1,EV-FA46CF5253,news,Weak,,,UNKNOWN affecting UNKNOWN in Procurement & Supply Chain.,0.55,Delaware LIVE News,https://news.google.com/rss/articles/CBMipAFBVV95cUxQa3dFTm5HZDRwOGh6S3VHTkhsZVNodGtzd3YzbkxHS2hteTBOcUI5NlJta3FQWGRxWUJDdy1aOE5UckdWSjNlWm96cmF4dDJKa1RjdHpEU292X2g0Q3U4NDBMSjJLMzd1MTJCSGVLOUJKOVlQekkybnh2T2JkTDV1WkhCMnp3NWt0UXhpbGlDY3lhSlpNRW44UVNqc2M0RDl1UmQyZg?oc=5,2026-04-08T19:05:55
CL-000196,INCIDENT,SP-001,OUTAGE_APPLICATION,cloud,Distribution Operations,2026-03-26,2026-03-26,EV-90FCAD9E48,1,EV-90FCAD9E48,news,Weak,,downtime,OUTAGE_APPLICATION affecting cloud in Distribution Operations.,0.5,FreightWaves,https://news.google.com/rss/articles/CBMijAFBVV95cUxQYllDdkswNkdCcjhhcmo3RmhfUFl3NU9DQm80X3F4V2NEb3VUUEZQTjBPN21XcW9hNTBhT21YWG1PdGw1Mlg5NHVTVXpKU3VyWnkySUVOWG9IaDFObFotZjFySEdfSkpablhHb2dRZ19lb1hGT1U2anRnR2xDVGRna0pMUlR6dE9qTGE0ZA?oc=5,2026-04-08T19:05:55
CL-000197,INCIDENT,SP-008,SECURITY_BREACH,UNKNOWN,Vendor Risk,2026-03-27,2026-03-27,EV-14A841FB1D,1,EV-14A841FB1D,news,Weak,,breach,SECURITY_BREACH affecting UNKNOWN in Vendor Risk.,0.85,FOX 2 Detroit,https://news.google.com/rss/articles/CBMiogFBVV95cUxQTmlvNVNwUEpHWmpsYWMtMHpicGlWaGJwaTg0aVctTjRxRjI5S1ZFLWxodngzT0VCRV9Pd3FmVXl4TUJrMUhhanQ1QkxmQTg5d1AtSWlja2NnVzA4Vndyblo2VXJVQXREWHFTYVBPNi10dFBjU25qeVJCSnpiV00yUVV4YWFvS0JpMV9KMDZFNktzOE9wMHJobHdVajRkWkE2OGfSAacBQVVfeXFMT05vRm54NVZPem5tYjNaY05ZSkhtdGdnUi1UcE5KM1V1RGUzTi01bVdBZjBKU1p1cDhpaHNqT0dhVDdyTWtMNzBwUkozazhTdUtMVjY5QUlVMjg5QXBjeGZXR3hVUE5Sem8wTEEzeFVmSVh0TGtsRWVZY2VpVFBiYzYxOFdTUS1TeXdxYlg1RUV0S1Y5cnJyaUtPMnVtbUNWbENwcjdtTXc?oc=5,2026-04-08T19:05:55
CL-000198,INCIDENT,SP-012,UNKNOWN,UNKNOWN,Procurement & Supply Chain,2026-03-30,2026-03-30,EV-092B1DED96,1,EV-092B1DED96,news,Weak,,,UNKNOWN affecting UNKNOWN in Procurement & Supply Chain.,0.5,Mexico Business News,https://news.google.com/rss/articles/CBMimgFBVV95cUxNR2lNdk1ZcDV4V2RGbEhkTk5QSTRwWHBzWnVWb1ZzN0tORV90WmZMbVJFNDV3LWNwb0FFOGJQbUxWVktxM3laSW5DYmh2ZlgxZVotd05VYURQbVM4VXFlSGdHNDFOVjR5aGxCTVhJLWtFWUxfSThHX1lfcFpsLWRmNlNTOTdPVEtxcUFxT2xTbWJnN2lpcGc5UVF3?oc=5,2026-04-08T19:05:55
CL-000199,INCIDENT,SP-008,SECURITY_BREACH,UNKNOWN,Vendor Risk,2026-03-31,2026-03-31,EV-94A512BB71,1,EV-94A512BB71,news,Weak,,leak,SECURITY_BREACH affecting UNKNOWN in Vendor Risk.,0.75,eSecurity Planet,https://news.google.com/rss/articles/CBMiaEFVX3lxTFBQcnNKYXJMUmRkdHVDTGVhV2ZlalZ3SkpkQjhkbGVkU0dDRjIwU3FVR1kzSDNHblltS2YxYWNkZF9UNGdRc01HSGlIdjFUNG1Ha2JXd1U1anRLTEt0bi1xLXhfSVlxanVY?oc=5,2026-04-08T19:05:55
CL-000200,INCIDENT,SP-012,UNKNOWN,UNKNOWN,Procurement & Supply Chain,2026-03-31,2026-03-31,EV-27C9D70EE2,1,EV-27C9D70EE2,news,Weak,,,UNKNOWN affecting UNKNOWN in Procurement & Supply Chain.,0.5,Arab News,https://news.google.com/rss/articles/CBMiZEFVX3lxTFBENjhuSjBfdEwxRElManlacFlhRWJLeHc5WUxaSmNfR09aVmhEQU1TTFR5SG10MFRJYlQ0UmtfbjNtVzRMaGFYVEU4UjdYY3N5OGwycG9wdFNpX29BdnNITXBNSC0?oc=5,2026-04-08T19:05:55
CL-000201,INCIDENT,SP-012,UNKNOWN,UNKNOWN,Procurement & Supply Chain,2026-03-31,2026-03-31,EV-48EA11A144,1,EV-48EA11A144,news,Weak,,,UNKNOWN affecting UNKNOWN in Procurement & Supply Chain.,0.5,Discovery Alert,https://news.google.com/rss/articles/CBMiggFBVV95cUxONGl2dHpJTE8wU2ZXTWplNGNXczY3NVQ2MUdjbFdRWm5STWdsUldsTHRLdnNuNkdBdVBMakFybFI2NHBlNWY0YTFHbFhSWHI2ZWpmUlZvRm5vUHhjTFlVSlczd3VUbVFsX2lEUUc0TGFXWUpQNUFSamJoQ1dRYm9FSFZB?oc=5,2026-04-08T19:05:55
CL-000202,INCIDENT,SP-006,UNKNOWN,login,Identity & Access Management,2026-04-01,2026-04-01,EV-46B78D1E68,1,EV-46B78D1E68,news,Weak,,,UNKNOWN affecting login in Identity & Access Management.,0.5,The Sunday Guardian,https://news.google.com/rss/articles/CBMimgJBVV95cUxOcWN0c3djVnJEYTlhZDVFeEp4UUFPeXIzdHowdVlidWtySk9YbXgxZlhtWkE3d2dqVUpBRHlWOXlSRkFVQmdkelUzWUZJNTFZNVltZFAyVGljbUZEUnI2dkptbkd3bE01NlUwbFlpbVhkU05zdkFCS0hKRDVxclk0WDJjd3FSdGhxa2xlc0dKdks2cUQ3V013ckI5LTRlMU5kMVNWV1laSWo0SWNHaVpXZWp6UmlZNmswZlhjdzA0MUFJUHRRYWk1Z2tXbjFhbnpNVjVOck1wdWxMMEFPYks4eFBjY3czWGhCVjJidXJ1ZFoyMDBmd09LdHE5M2FzTk12dmMwMHJfQmVUUEduenNzX1RJU1Z5ak1Zdnc?oc=5,2026-04-08T19:05:55
CL-000203,INCIDENT,SP-008,SECURITY_BREACH,UNKNOWN,Vendor Risk,2026-04-01,2026-04-01,EV-E66FF02AA8,1,EV-E66FF02AA8,news,Weak,,breach,SECURITY_BREACH affecting UNKNOWN in Vendor Risk.,0.75,The Record from Recorded Future News,https://news.google.com/rss/articles/CBMiX0FVX3lxTE1pcDN4UlQycndSWnVQUnRlRl9fMHhVNkdSYm1vNUoxR0dTV0RnSVE4bExXUTdETFp6UUpyYmNuNW9hUEVsX3dQSkVMam0yWTVhM3ZCTkZOV3ZFMmFSTVFj?oc=5,2026-04-08T19:05:55
CL-000204,INCIDENT,SP-012,UNKNOWN,UNKNOWN,Procurement & Supply Chain,2026-04-01,2026-04-01,EV-16DC0AE938,1,EV-16DC0AE938,news,Weak,,,UNKNOWN affecting UNKNOWN in Procurement & Supply Chain.,0.55,InteriorDaily,https://news.google.com/rss/articles/CBMi0gFBVV95cUxOTjZKbnJGYVk1NzBBNm52MnNDc3pDMjY3Rk9CMmo5ajhsUjVlbWhaVTdaQzEzeHF3TnY4YXVXTUxzUE01T1V0XzRRMWNxZ25jQ2prYWhpRUVPQzc4SUJ2UV9xWDZjZng2TVBrSnRUd0IzNjFVQmM4OTNlMUpVTnphbDl1aXF6bWtDYjlIV0pzYlVGeUtfRHpKY3hBTm9tbzd1ZUc4LUVqNE1rVTVoUjJqZTNCMTBIUE4tZjVfbER3X3RueC14NVVPVkNZa2IycU1aLUE?oc=5,2026-04-08T19:05:55
CL-000205,INCIDENT,SP-011,UNKNOWN,UNKNOWN,Compliance & Governance,2026-04-02,2026-04-02,EV-EF06CB8C29,1,EV-EF06CB8C29,news,Weak,,,UNKNOWN affecting UNKNOWN in Compliance & Governance.,0.5,Blockchain Council,https://news.google.com/rss/articles/CBMic0FVX3lxTE95UHFkS3paTHlMczhMX1A1QkRHcGlFTG5MWTdzczJKSktWTVluRzJkUGtlWUVXOHgyeDhBc2lQMmdtbHBCSVdzMDVhS2F3RzlGY0ROTlg4cG5zYmRWMnJ4Y3NvWWI5QnNxX1V1N0NhTWVudDQ?oc=5,2026-04-08T19:05:55
CL-000206,INCIDENT,SP-001,OUTAGE_APPLICATION,applications,Distribution Operations,2026-04-03,2026-04-03,EV-EAAACDB685,1,EV-EAAACDB685,news,Weak,,downtime,OUTAGE_APPLICATION affecting applications in Distribution Operations.,0.5,TechTarget,https://news.google.com/rss/articles/CBMingFBVV95cUxNU0lJNjdwaEJJbndtYlFOVkJNaFV1YlFNZUpoSVhIajRNcVhYTkVpSmxXaTBkMW5BUm9hLXlyZEU1S0UxS1pHSXJFSTJJOHREZU5uQnByMnd2VWx2bURvbUw1WHE5X0lvckY5SDJPeTAzMWtZdzRLckRuQWptYkNhRldnZzdKelZNRWdueklLWkpMZGpKMEhuYk42V2RrZw?oc=5,2026-04-08T19:05:55
CL-000207,INCIDENT,SP-008,SECURITY_BREACH,UNKNOWN,Vendor Risk,2026-04-03,2026-04-03,EV-53C5FD05A5,1,EV-53C5FD05A5,news,Weak,,breach,SECURITY_BREACH affecting UNKNOWN in Vendor Risk.,0.75,WIRED,https://news.google.com/rss/articles/CBMirAFBVV95cUxQbGlMeTN2cE80dkVVNWIzM1pUdmRKNVpCbDZLZHVWVkVsaWp0NnpBSl82MHpyMEFuU09VV1R6OTc2QWpyek1CSWR0MUVDLTFUNkRRWWhDbjJQRGFmTEFuRHU5MFo2NG83cjlwenRmNEh1Y1JBLTRLZ1F4bm5DUnk4TFpWN2JPaGswQ2ZFd1pwRjgwU3JsaDkybTc4V3BtRVJEUUxKc1dJajFWWVoz?oc=5,2026-04-08T19:05:55
CL-000208,INCIDENT,SP-013,UNKNOWN,UNKNOWN,Security Operations,2026-04-03,2026-04-03,EV-E7F585BBC1,1,EV-E7F585BBC1,news,Weak,,,UNKNOWN affecting UNKNOWN in Security Operations.,0.5,The HIPAA Journal,https://news.google.com/rss/articles/CBMiZEFVX3lxTE54RTM0YTFXSU9kNjVtaHl2OTdDMkV4X1luRjl1Wl8zcmd5alp2UHV0TlAzNkE4VGpMc3lEeEhuSjBCeUw5UXc1aFZEV3NYRzVkOTBQU0JzMFlXTDhOS0ktTEc0Mko?oc=5,2026-04-08T19:05:55
CL-000209,INCIDENT,SP-012,UNKNOWN,UNKNOWN,Procurement & Supply Chain,2026-04-04,2026-04-04,EV-E8321DE65A,1,EV-E8321DE65A,news,Weak,,,UNKNOWN affecting UNKNOWN in Procurement & Supply Chain.,0.5,vocal.media,https://news.google.com/rss/articles/CBMitgFBVV95cUxNcGNYTElRdWdFeWxqa1FqR2REY2xBT3NrOXNsLTBZekxYUjhuUDFTNnpobTU2b21wdEJsMFE2a0xNMTVLN09DQ1N5LXNPSElxbkthNEMycEI1czAzWWRSZGhYN2xlQmxPU3pwOV9xNE1wZFNLOFhvalJNdVZBRXVrRmxjcHRmWW9kMkJxMWpmRUUwNFdQRzg0S1JzU1R2djhUbTFBdWxldmt3LXU3YlFQVlRoaGdJUQ?oc=5,2026-04-08T19:05:55
CL-000210,INCIDENT,SP-008,SECURITY_BREACH,UNKNOWN,Vendor Risk,2026-04-06,2026-04-06,EV-A0B6E634FD,1,EV-A0B6E634FD,news,Weak,,breach,SECURITY_BREACH affecting UNKNOWN in Vendor Risk.,0.75,TechRepublic,https://news.google.com/rss/articles/CBMikwFBVV95cUxNUk9iN1ZMQlM1dHFETkVkTk1ZaHdfc2Etelp2MVRSWV9ScWNYYnNjZ1hKWkw1c2lLQUdUOFdURXdHSUgxaU81bjl4QkNEd2JpcUkzSjUwM01qSlJzWVFzaTdvX2ZiTmRId29fd3pybEdjaHBtVGZmQlBUdVdBTmhUa3lPSHFiaXNDcUNBd2djcFMtVWs?oc=5,2026-04-08T19:05:55
CL-000211,INCIDENT,SP-010,UNKNOWN,UNKNOWN,Physical Infrastructure,2026-04-06,2026-04-06,EV-411FE962BE,1,EV-411FE962BE,news,Weak,,,UNKNOWN affecting UNKNOWN in Physical Infrastructure.,0.5,Spiceworks,https://news.google.com/rss/articles/CBMijgFBVV95cUxObW9BN3lKdVB4SXhxRF9vbUpnQWt2eTVxS2Q3QUxTUy1ONlM1NWtOdlE2SUxDVUpHdUdOQUZ3aGRfRWRpcHJQcVFSRVRwajI1aTFGLVR2UlBYZy1oVlR6Mjk2SDRVUUJiMUJuQU5NUWhfSHVBdDFHbS1qanVaSDZlYkxIc29YOC1pMHhiVGVR?oc=5,2026-04-08T19:05:55
CL-000212,INCIDENT,SP-005,OUTAGE_NETWORK,network,Cloud Infrastructure,2026-04-07,2026-04-07,EV-B371AE0584,1,EV-B371AE0584,news,Weak,,outage,OUTAGE_NETWORK affecting network in Cloud Infrastructure.,0.7,Network World,https://news.google.com/rss/articles/CBMipAFBVV95cUxQV0JCRjM1ZUF6c2NhUDJ4LTFrVEl4blBFb0dFRk9paE5tZnc2ZUNaU28xdnJ3bVhjYzg4WFEteWl2NUIyRkFCd1diTWJxeHhDQUFNOXpDc2NWUC0wSHkwOUVfT2Rma2pxNzZsUUJ4LWhwc1h1MjJpQkxzbUdXTzc1SXhidU9PVVNtYUNtbTFHWHpBeUxQYnVpWGJZUWdJRm9fSllCMg?oc=5,2026-04-08T19:05:55
CL-000213,INCIDENT,SP-005,OUTAGE_CLOUD_REGION,cloud,Cloud Infrastructure,2026-04-07,2026-04-07,EV-B40AB11273,1,EV-B40AB11273,news,Weak,,"downtime,outage",OUTAGE_CLOUD_REGION affecting cloud in Cloud Infrastructure.,0.7,Beinsure,https://news.google.com/rss/articles/CBMiZ0FVX3lxTE5WX05ndEVjM2pZam1VcXlnc01QQWJub3BBSkEwbEMzWnRHRGI2N2hsYl9pcEJlbXZFOXY4U0NPb0RBb245NENBQktscU1WTGtYYW41emhZQmpmVFVyVUtiRTNOYlhqYWc?oc=5,2026-04-08T19:05:55
CL-000214,INCIDENT,SP-006,UNKNOWN,login,Identity & Access Management,2026-04-07,2026-04-07,EV-B4AD7C4FA1,1,EV-B4AD7C4FA1,news,Weak,,,UNKNOWN affecting login in Identity & Access Management.,0.5,MSN,https://news.google.com/rss/articles/CBMipwNBVV95cUxQTlpKLW1lUUVCeUxaSTVtYmtkbWNoZlZKTFhGODVnVnFKRG1wUk5BVWlfc3JZWS1GaVBTekVzUXNWcHJONHduR0NqTHBxZXR2WkVDdEtlbjdmQTJ2WkpETkt0Yk9GNW1aT0xtazlHdm8tMV9vQmxRdmFDd2ZDMUduLTlYY0F0N21DUl9URmFubzlpSC1nQ1lydWgzd2MyRVBOMFBTc1Z3NVpJblpUNW5odHlFUklpRlZBSTAteThqSm43SzJWc0J1SGZOQWhSNGVwTVNIUDJXX2JIQmJ0cHRtU2dmbW9oQ2NPaXRWQWR0WF9XYzllZVhobE9OU3F4Nm9OTDYyVTdxcXRWdHZSZVBpU0hKUVlOeC1lbHVzLVd0bGhNSEJBOHRndW1ocmRyNmNYV1ptOXpnSUZHTGozanlON0pTdFliTDZScGpfeTR4WS1QZ204MGN4bnc0VmdWNEtSM3RKbnVTbXdreHpqSXVMR2VBc2NYRWNUeG04di04NnBqeVdLaXhvNVRjVlpiU3N4MXUwempKSXU5OGNHMkFJeExLdFdGVXM?oc=5,2026-04-08T19:05:55
CL-000215,INCIDENT,SP-014,CYBER_OPERATIONAL_DISRUPTION,UNKNOWN,IT Operations,2026-04-07,2026-04-07,EV-3459FC0988,1,EV-3459FC0988,news,Weak,,,CYBER_OPERATIONAL_DISRUPTION affecting UNKNOWN in IT Operations.,0.55,WCVB,https://news.google.com/rss/articles/CBMikgFBVV95cUxNcGFPV2xTRldlRVJOS0VwV21TOGJfNDZUc3pJUFo5Rlp1QTVpUFEtQmsweU1KZ3k1MDcwZWp2RUE3WE96dEp5N2JDQnNLOXlOV0NXeU50Q0dXMFRrV0luczA0MmdqNWtVUVhNYi00TGZDcUVnRGFUZlM0dm9tSWlaLWxuREUzLUVkMk1vVU9FT2FuZw?oc=5,2026-04-08T19:05:55
CL-000216,INCIDENT,SP-005,OUTAGE_CLOUD_REGION,cloud,Cloud Infrastructure,2026-04-08,2026-04-08,EV-E2E6F63E5A,1,EV-E2E6F63E5A,news,Weak,,outage,OUTAGE_CLOUD_REGION affecting cloud in Cloud Infrastructure.,0.7,Reinsurance News,https://news.google.com/rss/articles/CBMikwFBVV95cUxNVmc4Sno3a21mdEVhXzktc29PTjk1cnFhMlFRbUh4dkRhSTNpTEtKQlpnbmhleTNUN3oxTDdoQm51bWk5aHpaRmRrQmwtYm9xQWlFT21PZUdkUjlCQ191QjRscFJyd2ZjLVJxTEJNelducG5VSl9vZkRUNWJ2R2lYV1NneFNPTnRoc1dDNnF3RFpYcVk?oc=5,2026-04-08T19:05:55
CL-000217,INCIDENT,SP-005,OUTAGE_CLOUD_REGION,cloud,Cloud Infrastructure,2026-04-08,2026-04-08,EV-FF7D74D33C,1,EV-FF7D74D33C,news,Weak,,outage,OUTAGE_CLOUD_REGION affecting cloud in Cloud Infrastructure.,0.7,Artemis.bm,https://news.google.com/rss/articles/CBMiwgFBVV95cUxQNWZrYjAxc1RXaU1KZ2NEbUFXbHFtQWphdEJyWVEyWmtCT0JHc1pxelhkODAyZUlRaEM3ZXFGeHBCcW1YYWpUWl8tZnZnSmNQUDFDS2ZOcW1PMy1YYXowUWhvOEtPNGM3NWhuZVJoLUFKdFRfQzlJaEdUY0tNamZHNXBnSFBMRzFfOW1jZDkyRUo2d3dvV0pWZzZ3UEZkbVFMWnVrTXptRmRwbHV0cWY5dURaeUw4aDd4bktIMVVySHBsZw?oc=5,2026-04-08T19:05:55
CL-000218,INCIDENT,SP-005,UNKNOWN,cloud,Cloud Infrastructure,2026-04-08,2026-04-08,EV-41EFCBFBAD,1,EV-41EFCBFBAD,news,Weak,,,UNKNOWN affecting cloud in Cloud Infrastructure.,0.5,International Business Times Australia,https://news.google.com/rss/articles/CBMivgFBVV95cUxNNHhHLTE5dTNiaDBZSzFqSHJjQU9CVVR0Yy1kb0o2ZXdQME1aV01iNDF3aDVsdkROQ0EyRnFLckJfWmhmSUxCcFpyQUtjYnV2Um4zMFkzY29HOWI3ZEdYTDZjb01kX2o1UDQxcVgzOU0xVWhKclFQTEx5anRnNUdicy0zZTN3dmd1d19yYmVtci1VWlpnemMyY1BiSWU3T3g1WGhmSEg3bjJhUXhhdnJqNlpnRWlQVzk1WS0tOHhn?oc=5,2026-04-08T19:05:55
CL-000219,INCIDENT,SP-008,UNKNOWN,UNKNOWN,Vendor Risk,2026-04-08,2026-04-08,EV-323889C596,1,EV-323889C596,news,Weak,,,UNKNOWN affecting UNKNOWN in Vendor Risk.,0.55,TechRadar,https://news.google.com/rss/articles/CBMi2gFBVV95cUxOaHNsbXN2SnNFWUVxdEJYTEJkbU5sR0llQUF1MlR2bk5NVDAwUkdkLW15dkF3YXp0M3Y4TDFBSG9ZM2luX2ZvUHMyOTVKeV9KMnZSUUI2XzRPRnNYQ1RQLUUzQmtjR0F1VUlQbkdabmlOcVpCY0tFWThyN3c2VUxIeWNrVDVmMUZpcl9yNUl0eWp2aWloYzRfNm1TUjBxbzZ5blFpTkw5cG1QTGRrU1p3akx1dkxYUVo2cTdOdDdHeTV5WUxPYm8ydDRNNlcwdmthNWZoSXQxVWtIUQ?oc=5,2026-04-08T19:05:55
